sky_id,obj_id,ra,dec,epoch,tract,patch,target_type_id,input_catalog_id,version
3519074453,31457282517,102.60308058969404,35.98418981269917,J2000.0,15000,,2,1007,20230209
3519102225,31457310289,102.6300256923126,35.95191497173584,J2000.0,15000,,2,1007,20230209
3519073182,31457281246,102.63074743171191,35.952506072692024,J2000.0,15000,,2,1007,20230209
3519078549,31457286613,102.63025100136686,35.95377109847202,J2000.0,15000,,2,1007,20230209
3519092237,31457300301,102.63179781487582,35.96285941132388,J2000.0,15000,,2,1007,20230209
3519073271,31457281335,102.64274965865654,35.955262239736236,J2000.0,15000,,2,1007,20230209
3519098460,31457306524,102.65669890990775,35.949276165363194,J2000.0,15000,,2,1007,20230209
3519096133,31457304197,102.65574419600296,35.95075108612884,J2000.0,15000,,2,1007,20230209
3519084643,31457292707,102.6444728384791,35.96350040994666,J2000.0,15000,,2,1007,20230209
3519073873,31457281937,102.65841786605677,35.95742529784831,J2000.0,15000,,2,1007,20230209
3519074324,31457282388,102.64634006689646,35.96482353628669,J2000.0,15000,,2,1007,20230209
3519091075,31457299139,102.65268684924015,35.96373249740825,J2000.0,15000,,2,1007,20230209
3519097152,31457305216,102.61512684728676,35.983177553012474,J2000.0,15000,,2,1007,20230209
3519082829,31457290893,102.63603867272954,35.974608957823676,J2000.0,15000,,2,1007,20230209
3519091406,31457299470,102.6406668058099,35.970699178940706,J2000.0,15000,,2,1007,20230209
3519095846,31457303910,102.64243708709255,35.97277539821552,J2000.0,15000,,2,1007,20230209
3519100510,31457308574,102.63325093746998,35.978218902821006,J2000.0,15000,,2,1007,20230209
3519078559,31457286623,102.64061720065082,35.97476904643373,J2000.0,15000,,2,1007,20230209
3519080130,31457288194,102.6501313299868,35.97882643409831,J2000.0,15000,,2,1007,20230209
3519087281,31457295345,102.65990252295916,35.91495030601613,J2000.0,15000,,2,1007,20230209
3519087630,31457295694,102.668040151841,35.914574092415805,J2000.0,15000,,2,1007,20230209
3519080176,31457288240,102.6674694816372,35.91522119375406,J2000.0,15000,,2,1007,20230209
3519075273,31457283337,102.67235941526422,35.92007168418875,J2000.0,15000,,2,1007,20230209
3519092293,31457300357,102.67134066483605,35.92570513387083,J2000.0,15000,,2,1007,20230209
3519099975,31457308039,102.67633811331561,35.91715596195911,J2000.0,15000,,2,1007,20230209
3519076160,31457284224,102.67299533432369,35.92340590286752,J2000.0,15000,,2,1007,20230209
3519076638,31457284702,102.67567771519121,35.9231454579718,J2000.0,15000,,2,1007,20230209
3519076464,31457284528,102.67362233476139,35.92487245080903,J2000.0,15000,,2,1007,20230209
3519088562,31457296626,102.6843690463082,35.92446363614388,J2000.0,15000,,2,1007,20230209
3519080404,31457288468,102.69057305793196,35.915534307847366,J2000.0,15000,,2,1007,20230209
3519080775,31457288839,102.69328501440769,35.91087725424241,J2000.0,15000,,2,1007,20230209
3519078604,31457286668,102.70071273072163,35.90959948938837,J2000.0,15000,,2,1007,20230209
3519072156,31457280220,102.70691706232503,35.90753816676646,J2000.0,15000,,2,1007,20230209
3519080681,31457288745,102.70751924995369,35.90861385803894,J2000.0,15000,,2,1007,20230209
3519089343,31457297407,102.67369463464443,35.93040170262903,J2000.0,15000,,2,1007,20230209
3519084748,31457292812,102.67382487697111,35.932268487610614,J2000.0,15000,,2,1007,20230209
3519076201,31457284265,102.67604221660157,35.93114945920561,J2000.0,15000,,2,1007,20230209
3519102323,31457310387,102.69481722515394,35.9282030004727,J2000.0,15000,,2,1007,20230209
3519096529,31457304593,102.69368151720305,35.931689410026124,J2000.0,15000,,2,1007,20230209
3519075500,31457283564,102.69952271405597,35.925756062159266,J2000.0,15000,,2,1007,20230209
3519086506,31457294570,102.71226682541142,35.927424736497166,J2000.0,15000,,2,1007,20230209
3519095013,31457303077,102.71222193960416,35.92919926506371,J2000.0,15000,,2,1007,20230209
3519072209,31457280273,102.69010264491116,35.933907644514626,J2000.0,15000,,2,1007,20230209
3519072957,31457281021,102.72237138029635,35.91189441542235,J2000.0,15000,,2,1007,20230209
3519089769,31457297833,102.72892924925438,35.909167800304715,J2000.0,15000,,2,1007,20230209
3519085423,31457293487,102.72855077245654,35.911461548484816,J2000.0,15000,,2,1007,20230209
3519073336,31457281400,102.73284681130234,35.9095394352082,J2000.0,15000,,2,1007,20230209
3519083528,31457291592,102.7342168362862,35.91186309369766,J2000.0,15000,,2,1007,20230209
3519072717,31457280781,102.72697529439067,35.916804265931866,J2000.0,15000,,2,1007,20230209
3519085682,31457293746,102.72752623746689,35.917341520467765,J2000.0,15000,,2,1007,20230209
3519086956,31457295020,102.73629894081608,35.91560266190507,J2000.0,15000,,2,1007,20230209
3519089168,31457297232,102.74088959627119,35.90258027892368,J2000.0,15000,,2,1007,20230209
3519074756,31457282820,102.74238009246801,35.905694065162194,J2000.0,15000,,2,1007,20230209
3519091111,31457299175,102.74814823795046,35.908629968151104,J2000.0,15000,,2,1007,20230209
3519073887,31457281951,102.71362956912962,35.92726752999572,J2000.0,15000,,2,1007,20230209
3519082328,31457290392,102.73433074632601,35.920789176867565,J2000.0,15000,,2,1007,20230209
3519073669,31457281733,102.73136264173468,35.927673572187054,J2000.0,15000,,2,1007,20230209
3519090052,31457298116,102.73310955613724,35.92576668229547,J2000.0,15000,,2,1007,20230209
3519084463,31457292527,102.72339497564431,35.93463812573247,J2000.0,15000,,2,1007,20230209
3519097853,31457305917,102.73422444636668,35.93311847140744,J2000.0,15000,,2,1007,20230209
3519098429,31457306493,102.7256510676264,35.936464680557194,J2000.0,15000,,2,1007,20230209
3519084005,31457292069,102.76274781927991,35.92069444455729,J2000.0,15000,,2,1007,20230209
3519093552,31457301616,102.75850984391003,35.92263984946202,J2000.0,15000,,2,1007,20230209
3519076951,31457285015,102.76076610568218,35.9282317853742,J2000.0,15000,,2,1007,20230209
3519101337,31457309401,102.76289774824681,35.92932975418978,J2000.0,15000,,2,1007,20230209
3519080781,31457288845,102.66879066094232,35.94588922997265,J2000.0,15000,,2,1007,20230209
3519089455,31457297519,102.66847527182716,35.94861325297369,J2000.0,15000,,2,1007,20230209
3519083705,31457291769,102.66189606857813,35.9525940099922,J2000.0,15000,,2,1007,20230209
3519081599,31457289663,102.66451181164051,35.95197641398755,J2000.0,15000,,2,1007,20230209
3519082592,31457290656,102.66690945146809,35.95040568677217,J2000.0,15000,,2,1007,20230209
3519088986,31457297050,102.669515109501,35.95282241519671,J2000.0,15000,,2,1007,20230209
3519099320,31457307384,102.68139992517672,35.95224942301703,J2000.0,15000,,2,1007,20230209
3519096995,31457305059,102.66866822328039,35.955449837271956,J2000.0,15000,,2,1007,20230209
3519073238,31457281302,102.68334417361339,35.95272927624721,J2000.0,15000,,2,1007,20230209
3519077144,31457285208,102.67396860340035,35.96210829698797,J2000.0,15000,,2,1007,20230209
3519077613,31457285677,102.68660983665353,35.94611439246638,J2000.0,15000,,2,1007,20230209
3519099959,31457308023,102.69386240810225,35.94222532809155,J2000.0,15000,,2,1007,20230209
3519098096,31457306160,102.69838905439046,35.94368360478415,J2000.0,15000,,2,1007,20230209
3519086779,31457294843,102.70346224307784,35.94281209869619,J2000.0,15000,,2,1007,20230209
3519083229,31457291293,102.70911952431672,35.9430681865732,J2000.0,15000,,2,1007,20230209
3519101933,31457309997,102.70021882512289,35.9497593375406,J2000.0,15000,,2,1007,20230209
3519095736,31457303800,102.70668587460284,35.949373797821174,J2000.0,15000,,2,1007,20230209
3519074136,31457282200,102.70978700462949,35.95504405104457,J2000.0,15000,,2,1007,20230209
3519075091,31457283155,102.66336182450493,35.96683405258701,J2000.0,15000,,2,1007,20230209
3519085220,31457293284,102.67777051043524,35.9638020306189,J2000.0,15000,,2,1007,20230209
3519084829,31457292893,102.68162284015382,35.96971797569609,J2000.0,15000,,2,1007,20230209
3519099403,31457307467,102.68338307594755,35.96885273983229,J2000.0,15000,,2,1007,20230209
3519098493,31457306557,102.66750430960738,35.97349358867616,J2000.0,15000,,2,1007,20230209
3519088477,31457296541,102.66755165762378,35.974263999087555,J2000.0,15000,,2,1007,20230209
3519074842,31457282906,102.66958977661152,35.97818064554095,J2000.0,15000,,2,1007,20230209
3519080351,31457288415,102.67050739391735,35.979822732237785,J2000.0,15000,,2,1007,20230209
3519096587,31457304651,102.67023305147977,35.98017266844232,J2000.0,15000,,2,1007,20230209
3519097796,31457305860,102.69286858829479,35.96081048541356,J2000.0,15000,,2,1007,20230209
3519091735,31457299799,102.69770439482974,35.96361332199837,J2000.0,15000,,2,1007,20230209
3519095893,31457303957,102.69110114724288,35.96671582832477,J2000.0,15000,,2,1007,20230209
3519088704,31457296768,102.68770732380489,35.9680284158803,J2000.0,15000,,2,1007,20230209
3519100797,31457308861,102.68958600940553,35.970103470278936,J2000.0,15000,,2,1007,20230209
3519089785,31457297849,102.69804147204665,35.97197871003054,J2000.0,15000,,2,1007,20230209
3519079772,31457287836,102.6970174957983,35.97425038934612,J2000.0,15000,,2,1007,20230209
3519100721,31457308785,102.70276623473666,35.9694921474647,J2000.0,15000,,2,1007,20230209
3519078036,31457286100,102.70615059581665,35.96912966436528,J2000.0,15000,,2,1007,20230209
3519091517,31457299581,102.70055795225986,35.974143251576315,J2000.0,15000,,2,1007,20230209
3519087557,31457295621,102.7256352066233,35.94617063787384,J2000.0,15000,,2,1007,20230209
3519088930,31457296994,102.72374798476733,35.94682377080109,J2000.0,15000,,2,1007,20230209
3519087203,31457295267,102.7254237794015,35.94700030193601,J2000.0,15000,,2,1007,20230209
3519080659,31457288723,102.72819630273634,35.93861346741122,J2000.0,15000,,2,1007,20230209
3519085623,31457293687,102.72748276731778,35.94607171709443,J2000.0,15000,,2,1007,20230209
3519094958,31457303022,102.71355868310867,35.95563191388429,J2000.0,15000,,2,1007,20230209
3519093116,31457301180,102.72679722379372,35.954478880317815,J2000.0,15000,,2,1007,20230209
3519086697,31457294761,102.73257610185532,35.95260480394527,J2000.0,15000,,2,1007,20230209
3519087886,31457295950,102.74683774816165,35.94244708913863,J2000.0,15000,,2,1007,20230209
3519077412,31457285476,102.74894356636395,35.943289732852,J2000.0,15000,,2,1007,20230209
3519083088,31457291152,102.7400174853333,35.9461140092542,J2000.0,15000,,2,1007,20230209
3519074006,31457282070,102.74036085509026,35.94644208898833,J2000.0,15000,,2,1007,20230209
3519103197,31457311261,102.74053469424541,35.949080073773395,J2000.0,15000,,2,1007,20230209
3519101284,31457309348,102.74904308152801,35.94729262752156,J2000.0,15000,,2,1007,20230209
3519090532,31457298596,102.74236345398303,35.952667874462236,J2000.0,15000,,2,1007,20230209
3519103060,31457311124,102.74693823813344,35.951917166091846,J2000.0,15000,,2,1007,20230209
3519086101,31457294165,102.75176645819077,35.94969030612661,J2000.0,15000,,2,1007,20230209
3519093046,31457301110,102.7628276915812,35.94491774394983,J2000.0,15000,,2,1007,20230209
3519098523,31457306587,102.75766099379005,35.94875102760314,J2000.0,15000,,2,1007,20230209
3519078566,31457286630,102.76095400558415,35.95069019437079,J2000.0,15000,,2,1007,20230209
3519102532,31457310596,102.7168422514871,35.96103679936689,J2000.0,15000,,2,1007,20230209
3519091704,31457299768,102.71791762026962,35.96187497444877,J2000.0,15000,,2,1007,20230209
3519075742,31457283806,102.71505864325812,35.96585532490342,J2000.0,15000,,2,1007,20230209
3519096383,31457304447,102.71833853976875,35.964325558196926,J2000.0,15000,,2,1007,20230209
3519091113,31457299177,102.71673958638841,35.96641908945311,J2000.0,15000,,2,1007,20230209
3519097266,31457305330,102.7231512339848,35.963522777288595,J2000.0,15000,,2,1007,20230209
3519072722,31457280786,102.72807696238776,35.95643304139933,J2000.0,15000,,2,1007,20230209
3519099384,31457307448,102.72978234972433,35.95713746673813,J2000.0,15000,,2,1007,20230209
3519078529,31457286593,102.7380941183612,35.95947409166585,J2000.0,15000,,2,1007,20230209
3519100361,31457308425,102.73102390789727,35.961892218366074,J2000.0,15000,,2,1007,20230209
3519084879,31457292943,102.72830836240985,35.96479915723859,J2000.0,15000,,2,1007,20230209
3519091845,31457299909,102.73053582924499,35.96481259288806,J2000.0,15000,,2,1007,20230209
3519075788,31457283852,102.72792640165493,35.96722757851081,J2000.0,15000,,2,1007,20230209
3519099508,31457307572,102.74234992318856,35.95725661917174,J2000.0,15000,,2,1007,20230209
3519079235,31457287299,102.74150376893955,35.960468539951385,J2000.0,15000,,2,1007,20230209
3519088884,31457296948,102.74296516943342,35.96043265428732,J2000.0,15000,,2,1007,20230209
3519074493,31457282557,102.75036025064817,35.95990747528004,J2000.0,15000,,2,1007,20230209
3519093052,31457301116,102.74554964743159,35.97196267784317,J2000.0,15000,,2,1007,20230209
3519077236,31457285300,102.75704819125133,35.966487868195536,J2000.0,15000,,2,1007,20230209
3519099656,31457307720,102.75479381804988,35.968286752615846,J2000.0,15000,,2,1007,20230209
3519089289,31457297353,102.75924232586101,35.969371816020875,J2000.0,15000,,2,1007,20230209
3519072884,31457280948,102.55382108160381,36.00330966377155,J2000.0,15000,,2,1007,20230209
3519101507,31457309571,102.56228278971949,36.00389209039863,J2000.0,15000,,2,1007,20230209
3519102456,31457310520,102.55538592739012,36.00743980579869,J2000.0,15000,,2,1007,20230209
3519072865,31457280929,102.55608449896087,36.009635857992,J2000.0,15000,,2,1007,20230209
3519078367,31457286431,102.58537074033326,35.99326715883727,J2000.0,15000,,2,1007,20230209
3519088099,31457296163,102.58513590763879,35.99832101145406,J2000.0,15000,,2,1007,20230209
3519103163,31457311227,102.59273525686504,36.00142188233391,J2000.0,15000,,2,1007,20230209
3519093770,31457301834,102.59435213096477,36.00140905943985,J2000.0,15000,,2,1007,20230209
3519072557,31457280621,102.55631869349058,36.01888848676828,J2000.0,15000,,2,1007,20230209
3519084352,31457292416,102.56322583529673,36.015815727751985,J2000.0,15000,,2,1007,20230209
3519101886,31457309950,102.5684082464226,36.017331557997075,J2000.0,15000,,2,1007,20230209
3519094115,31457302179,102.55607064807893,36.023313127355145,J2000.0,15000,,2,1007,20230209
3519081525,31457289589,102.55993204485668,36.02275326308307,J2000.0,15000,,2,1007,20230209
3519072893,31457280957,102.57339853605394,36.02552733516194,J2000.0,15000,,2,1007,20230209
3519084681,31457292745,102.6000882793056,36.0190229557282,J2000.0,15000,,2,1007,20230209
3519076055,31457284119,102.60630430252637,35.99427334884421,J2000.0,15000,,2,1007,20230209
3519089857,31457297921,102.61759248897143,35.99456293640312,J2000.0,15000,,2,1007,20230209
3519080288,31457288352,102.60965132646979,35.997066899595445,J2000.0,15000,,2,1007,20230209
3519085386,31457293450,102.64508777489006,35.99301402120485,J2000.0,15000,,2,1007,20230209
3519072549,31457280613,102.64445918554051,35.99457930777904,J2000.0,15000,,2,1007,20230209
3519073111,31457281175,102.64326642593473,35.998870534052344,J2000.0,15000,,2,1007,20230209
3519102094,31457310158,102.65018237494847,35.99322907385809,J2000.0,15000,,2,1007,20230209
3519095493,31457303557,102.64832331554341,35.99489320116196,J2000.0,15000,,2,1007,20230209
3519079611,31457287675,102.61659057273575,36.01196268965436,J2000.0,15000,,2,1007,20230209
3519091181,31457299245,102.6192344880059,36.00436680884192,J2000.0,15000,,2,1007,20230209
3519075783,31457283847,102.62189041087436,36.004399344193565,J2000.0,15000,,2,1007,20230209
3519086604,31457294668,102.62438691720486,36.00621376143411,J2000.0,15000,,2,1007,20230209
3519075296,31457283360,102.62253178457972,36.00761232983771,J2000.0,15000,,2,1007,20230209
3519080266,31457288330,102.62736110517065,36.00545000212894,J2000.0,15000,,2,1007,20230209
3519073258,31457281322,102.61457915896074,36.017333056445274,J2000.0,15000,,2,1007,20230209
3519101654,31457309718,102.60956030207107,36.02245141010559,J2000.0,15000,,2,1007,20230209
3519095743,31457303807,102.62046172828946,36.0152422855519,J2000.0,15000,,2,1007,20230209
3519095828,31457303892,102.6241154455458,36.019394979314654,J2000.0,15000,,2,1007,20230209
3519078980,31457287044,102.63828388826322,36.0033551694853,J2000.0,15000,,2,1007,20230209
3519099765,31457307829,102.63246051666854,36.0061068474245,J2000.0,15000,,2,1007,20230209
3519101936,31457310000,102.63511634504728,36.00634622955376,J2000.0,15000,,2,1007,20230209
3519088378,31457296442,102.64270706534074,36.00677033857939,J2000.0,15000,,2,1007,20230209
3519100821,31457308885,102.64376851204779,36.00981084337339,J2000.0,15000,,2,1007,20230209
3519083520,31457291584,102.63419375383924,36.01508086176376,J2000.0,15000,,2,1007,20230209
3519099118,31457307182,102.64566500638317,36.01124818202347,J2000.0,15000,,2,1007,20230209
3519074768,31457282832,102.63667636568596,36.01715605727687,J2000.0,15000,,2,1007,20230209
3519078109,31457286173,102.64511466955503,36.0162531211589,J2000.0,15000,,2,1007,20230209
3519081907,31457289971,102.6416457078426,36.01729181858486,J2000.0,15000,,2,1007,20230209
3519099376,31457307440,102.64949693764505,36.012954142383094,J2000.0,15000,,2,1007,20230209
3519078169,31457286233,102.55887995780064,36.02997964433804,J2000.0,15000,,2,1007,20230209
3519073660,31457281724,102.56172764807283,36.02950165135955,J2000.0,15000,,2,1007,20230209
3519086575,31457294639,102.55796233821651,36.034534692930066,J2000.0,15000,,2,1007,20230209
3519102224,31457310288,102.55756207123595,36.037271599282676,J2000.0,15000,,2,1007,20230209
3519093755,31457301819,102.58399287678415,36.02826860486101,J2000.0,15000,,2,1007,20230209
3519080385,31457288449,102.59958084170688,36.02497217462495,J2000.0,15000,,2,1007,20230209
3519088895,31457296959,102.56123001586892,36.046592261455785,J2000.0,15000,,2,1007,20230209
3519100749,31457308813,102.60376848867432,36.05821823774945,J2000.0,15000,,2,1007,20230209
3519093087,31457301151,102.60624849804239,36.03323055033928,J2000.0,15000,,2,1007,20230209
3519091422,31457299486,102.6149996316696,36.036058509197204,J2000.0,15000,,2,1007,20230209
3519102002,31457310066,102.62419897213788,36.034260868427204,J2000.0,15000,,2,1007,20230209
3519090640,31457298704,102.62596199766647,36.03419972441328,J2000.0,15000,,2,1007,20230209
3519081851,31457289915,102.62632986221502,36.03775547479056,J2000.0,15000,,2,1007,20230209
3519081728,31457289792,102.63377863765581,36.028766812823925,J2000.0,15000,,2,1007,20230209
3519092163,31457300227,102.65259265585017,36.019403782426366,J2000.0,15000,,2,1007,20230209
3519088332,31457296396,102.63302910930823,36.03703481946597,J2000.0,15000,,2,1007,20230209
3519093975,31457302039,102.6392156875904,36.03585315430297,J2000.0,15000,,2,1007,20230209
3519079550,31457287614,102.64627272691533,36.03072857023102,J2000.0,15000,,2,1007,20230209
3519079940,31457288004,102.65128378563831,36.033450421872054,J2000.0,15000,,2,1007,20230209
3519074145,31457282209,102.6486575878105,36.034067740915425,J2000.0,15000,,2,1007,20230209
3519076875,31457284939,102.62250092868062,36.04076322541453,J2000.0,15000,,2,1007,20230209
3519086968,31457295032,102.62216411271056,36.042400398799174,J2000.0,15000,,2,1007,20230209
3519076831,31457284895,102.61172292447574,36.05237580708713,J2000.0,15000,,2,1007,20230209
3519093749,31457301813,102.61684914962595,36.05072898571117,J2000.0,15000,,2,1007,20230209
3519086153,31457294217,102.62934261221945,36.05257659004,J2000.0,15000,,2,1007,20230209
3519102368,31457310432,102.62670987950749,36.05498125593119,J2000.0,15000,,2,1007,20230209
3519074348,31457282412,102.64321107062432,36.04534185880351,J2000.0,15000,,2,1007,20230209
3519095876,31457303940,102.64812442876183,36.0378550429161,J2000.0,15000,,2,1007,20230209
3519084725,31457292789,102.6495950274442,36.03660198581185,J2000.0,15000,,2,1007,20230209
3519076756,31457284820,102.65672519494589,36.037560824212285,J2000.0,15000,,2,1007,20230209
3519078997,31457287061,102.64797863004405,36.04201946247861,J2000.0,15000,,2,1007,20230209
3519081429,31457289493,102.64583868866791,36.04472574220939,J2000.0,15000,,2,1007,20230209
3519078837,31457286901,102.65793841899257,36.04125335352094,J2000.0,15000,,2,1007,20230209
3519081398,31457289462,102.64567285422943,36.048875525827334,J2000.0,15000,,2,1007,20230209
3519088223,31457296287,102.6547885000243,36.04789051644456,J2000.0,15000,,2,1007,20230209
3519086385,31457294449,102.66219832920063,35.98510723780393,J2000.0,15000,,2,1007,20230209
3519102148,31457310212,102.66328260697674,35.98377280117402,J2000.0,15000,,2,1007,20230209
3519073221,31457281285,102.67200557072137,35.980507225869296,J2000.0,15000,,2,1007,20230209
3519082743,31457290807,102.66501407256985,35.98733207194637,J2000.0,15000,,2,1007,20230209
3519072470,31457280534,102.66212472759399,35.99363069882635,J2000.0,15000,,2,1007,20230209
3519078895,31457286959,102.66783889123404,35.99136289156117,J2000.0,15000,,2,1007,20230209
3519094564,31457302628,102.66305482358315,35.99463767143813,J2000.0,15000,,2,1007,20230209
3519077469,31457285533,102.66192786057304,35.99739109590122,J2000.0,15000,,2,1007,20230209
3519099924,31457307988,102.68309461839158,35.99061635009638,J2000.0,15000,,2,1007,20230209
3519096283,31457304347,102.67916551989379,35.99292855087585,J2000.0,15000,,2,1007,20230209
3519090739,31457298803,102.69487618911597,35.98003089705243,J2000.0,15000,,2,1007,20230209
3519098744,31457306808,102.6890627170483,35.98377962346676,J2000.0,15000,,2,1007,20230209
3519099748,31457307812,102.70201818476997,35.97872814989742,J2000.0,15000,,2,1007,20230209
3519098099,31457306163,102.70386372954417,35.98034234365906,J2000.0,15000,,2,1007,20230209
3519103111,31457311175,102.70045338872718,35.98402442797107,J2000.0,15000,,2,1007,20230209
3519083104,31457291168,102.68687481190113,35.98846232689287,J2000.0,15000,,2,1007,20230209
3519086215,31457294279,102.69667380884847,35.99037552928851,J2000.0,15000,,2,1007,20230209
3519100314,31457308378,102.69769127999932,35.99140435441112,J2000.0,15000,,2,1007,20230209
3519099958,31457308022,102.69514814370592,35.99342159711419,J2000.0,15000,,2,1007,20230209
3519096552,31457304616,102.69978367354776,35.992299826293255,J2000.0,15000,,2,1007,20230209
3519076570,31457284634,102.70682925498653,35.994233446366124,J2000.0,15000,,2,1007,20230209
3519074890,31457282954,102.66777519121374,35.99992985541381,J2000.0,15000,,2,1007,20230209
3519082389,31457290453,102.66778486003598,36.00210760129457,J2000.0,15000,,2,1007,20230209
3519078207,31457286271,102.67198994119337,36.002200220550804,J2000.0,15000,,2,1007,20230209
3519102776,31457310840,102.66017934477377,36.01539224203057,J2000.0,15000,,2,1007,20230209
3519101096,31457309160,102.67926021587905,36.01202312487719,J2000.0,15000,,2,1007,20230209
3519089417,31457297481,102.68076609077016,36.01316597927515,J2000.0,15000,,2,1007,20230209
3519078704,31457286768,102.68151308958139,36.0134052742433,J2000.0,15000,,2,1007,20230209
3519098596,31457306660,102.6963933137543,36.00074589050117,J2000.0,15000,,2,1007,20230209
3519078590,31457286654,102.71048594482264,35.99464560675613,J2000.0,15000,,2,1007,20230209
3519102782,31457310846,102.71124140855672,35.99739077316767,J2000.0,15000,,2,1007,20230209
3519091413,31457299477,102.71105193809811,35.99827274203568,J2000.0,15000,,2,1007,20230209
3519099693,31457307757,102.70360552902065,36.00236104309617,J2000.0,15000,,2,1007,20230209
3519082149,31457290213,102.69393852491378,36.00896657304322,J2000.0,15000,,2,1007,20230209
3519074203,31457282267,102.69839709702532,36.008373971186074,J2000.0,15000,,2,1007,20230209
3519099782,31457307846,102.7019241131547,36.007794736377264,J2000.0,15000,,2,1007,20230209
3519087993,31457296057,102.70277044016922,36.007256157879894,J2000.0,15000,,2,1007,20230209
3519095244,31457303308,102.70521441313491,36.0075330062994,J2000.0,15000,,2,1007,20230209
3519074427,31457282491,102.71420649233262,35.981492618917166,J2000.0,15000,,2,1007,20230209
3519099993,31457308057,102.71476772544177,35.984517361567924,J2000.0,15000,,2,1007,20230209
3519074458,31457282522,102.72295532794847,35.98193992857232,J2000.0,15000,,2,1007,20230209
3519082303,31457290367,102.73311685127335,35.980821731686376,J2000.0,15000,,2,1007,20230209
3519073459,31457281523,102.72048496582538,35.98710658622701,J2000.0,15000,,2,1007,20230209
3519088676,31457296740,102.71385336886235,35.989198348433284,J2000.0,15000,,2,1007,20230209
3519092032,31457300096,102.72367052210993,35.9888671534483,J2000.0,15000,,2,1007,20230209
3519095808,31457303872,102.73421244144062,35.986627233698535,J2000.0,15000,,2,1007,20230209
3519081939,31457290003,102.73690050026052,35.989782617300364,J2000.0,15000,,2,1007,20230209
3519086934,31457294998,102.74896987257537,35.972524765115786,J2000.0,15000,,2,1007,20230209
3519099556,31457307620,102.75574127255449,35.975578494503154,J2000.0,15000,,2,1007,20230209
3519089680,31457297744,102.76218988788847,35.970795137736566,J2000.0,15000,,2,1007,20230209
3519073098,31457281162,102.7562269626124,35.97618371956041,J2000.0,15000,,2,1007,20230209
3519072699,31457280763,102.72433461323965,35.995386380270304,J2000.0,15000,,2,1007,20230209
3519073621,31457281685,102.73607132971587,35.99548559458,J2000.0,15000,,2,1007,20230209
3519085887,31457293951,102.72762481640565,36.000452975141066,J2000.0,15000,,2,1007,20230209
3519095685,31457303749,102.71872301362923,36.00648499313676,J2000.0,15000,,2,1007,20230209
3519102700,31457310764,102.71675355005475,36.00957833249985,J2000.0,15000,,2,1007,20230209
3519088227,31457296291,102.7256060762838,36.0057545949754,J2000.0,15000,,2,1007,20230209
3519073860,31457281924,102.73260499831356,36.001540213378654,J2000.0,15000,,2,1007,20230209
3519071943,31457280007,102.73427798280406,36.00317423671138,J2000.0,15000,,2,1007,20230209
3519084794,31457292858,102.73311373410606,36.00390051775635,J2000.0,15000,,2,1007,20230209
3519083682,31457291746,102.72748828274807,36.0058741193027,J2000.0,15000,,2,1007,20230209
3519088877,31457296941,102.7406374397092,35.99100610329587,J2000.0,15000,,2,1007,20230209
3519097524,31457305588,102.6715956687309,36.01953800218754,J2000.0,15000,,2,1007,20230209
3519092153,31457300217,102.67217172240413,36.020025202319715,J2000.0,15000,,2,1007,20230209
3519095103,31457303167,102.68024447912424,36.01539090498449,J2000.0,15000,,2,1007,20230209
3519074127,31457282191,102.67290617337522,36.02044150864708,J2000.0,15000,,2,1007,20230209
3519081554,31457289618,102.67348723691435,36.0210445058301,J2000.0,15000,,2,1007,20230209
3519085383,31457293447,102.67440258685622,36.02194444244489,J2000.0,15000,,2,1007,20230209
3519085026,31457293090,102.6628026528786,36.02945781750057,J2000.0,15000,,2,1007,20230209
3519082343,31457290407,102.66662908734047,36.03225985524467,J2000.0,15000,,2,1007,20230209
3519099831,31457307895,102.67841300263139,36.024508401735226,J2000.0,15000,,2,1007,20230209
3519097466,31457305530,102.70297995568725,36.01352819026324,J2000.0,15000,,2,1007,20230209
3519096313,31457304377,102.70146944581657,36.01536405047532,J2000.0,15000,,2,1007,20230209
3519084750,31457292814,102.71015189972178,36.0119374708168,J2000.0,15000,,2,1007,20230209
3519088090,31457296154,102.70962838175103,36.01799064174542,J2000.0,15000,,2,1007,20230209
3519088856,31457296920,102.69900130179863,36.02896749126201,J2000.0,15000,,2,1007,20230209
3519082842,31457290906,102.70104234553163,36.02507924055672,J2000.0,15000,,2,1007,20230209
3519101168,31457309232,102.71172017810522,36.02091748752702,J2000.0,15000,,2,1007,20230209
3519100362,31457308426,102.71134348357889,36.02821557313944,J2000.0,15000,,2,1007,20230209
3519092578,31457300642,102.67429864032732,36.03932559261359,J2000.0,15000,,2,1007,20230209
3519087130,31457295194,102.68548852422191,36.03979184097484,J2000.0,15000,,2,1007,20230209
3519089435,31457297499,102.68268981540156,36.047235094371395,J2000.0,15000,,2,1007,20230209
3519083747,31457291811,102.68275087100476,36.04894841251638,J2000.0,15000,,2,1007,20230209
3519074207,31457282271,102.69157033078723,36.03250578268786,J2000.0,15000,,2,1007,20230209
3519100568,31457308632,102.69043639700938,36.03439254068931,J2000.0,15000,,2,1007,20230209
3519103156,31457311220,102.68647761654957,36.04995671616973,J2000.0,15000,,2,1007,20230209
3519087460,31457295524,102.69576870337889,36.04796452408901,J2000.0,15000,,2,1007,20230209
3519073949,31457282013,102.73518115155491,36.01365287023117,J2000.0,15000,,2,1007,20230209
